model,threshold,season,games,graded,wins,losses,pushes,hit_rate,hit_rate_minus_breakeven,hit_rate_wilson_low,hit_rate_wilson_high,net_units_1u_each,roi_per_1u,avg_market_residual,avg_abs_pred_edge
ridge,1.5,2024,787,775,414,361,12,0.5341935483870968,0.010384024577572926,0.498990980870916,0.5690587997263198,15.363636363636367,0.01982404692082112,0.7382465057179162,2.8783826726576085
ridge,1.5,2025,844,844,442,402,0,0.523696682464455,-0.00011284134506883703,0.48997047848798425,0.5572081454436558,-0.18181818181818166,-0.0002154243860404996,0.3080568720379147,3.747914728549273
ridge,2.5,2016,441,434,211,223,7,0.4861751152073733,-0.03763440860215056,0.4394794823217267,0.5331133457695282,-31.18181818181818,-0.07184750733137829,0.427437641723356,6.331057907326011
ridge,2.5,2017,421,415,193,222,6,0.4650602409638554,-0.05874928284566844,0.41761150536871444,0.5131499089702625,-46.54545454545454,-0.112157721796276,-0.7351543942992874,5.153169353596558
ridge,2.5,2018,426,423,206,217,3,0.48699763593380613,-0.03681188787571771,0.43969623198689806,0.5345330839935497,-29.727272727272727,-0.07027724049000644,0.8333333333333334,4.664032138885221
ridge,2.5,2019,387,381,192,189,6,0.5039370078740157,-0.019872515935508095,0.4539435382991045,0.5538518767495805,-14.45454545454545,-0.03793843951324265,-0.028423772609819122,4.577914723917457
ridge,2.5,2020,296,290,140,150,6,0.4827586206896552,-0.04105090311986864,0.42584742068418135,0.5401206382972564,-22.72727272727272,-0.07836990595611283,-0.28040540540540543,5.0323834548103274
ridge,2.5,2021,432,428,213,215,4,0.4976635514018692,-0.02614597240765465,0.45052592783297296,0.5448427443838769,-21.36363636363636,-0.049915038232795236,0.7766203703703703,4.796798878419798
ridge,2.5,2022,512,504,266,238,8,0.5277777777777778,0.003968253968253954,0.48414705499917793,0.5709882470320067,3.8181818181818272,0.007575757575757593,0.724609375,4.175597190428713
ridge,2.5,2023,501,496,265,231,5,0.5342741935483871,0.010464669738863286,0.49027921140957353,0.5777423378172215,9.90909090909091,0.019978005865102642,1.0499001996007984,4.077360599665689
ridge,2.5,2024,423,414,228,186,9,0.5507246376811594,0.026915113871635588,0.5025608970839529,0.5979556623012304,21.27272727272727,0.05138339920948616,1.8179669030732861,3.6448395680887717
ridge,2.5,2025,482,482,259,223,0,0.5373443983402489,0.013534874530725105,0.4927113644552397,0.5813868601512988,12.454545454545459,0.02583930592229348,0.012448132780082987,5.108354615750714
ridge,3.5,2016,353,347,174,173,6,0.5014409221902018,-0.02236860161932208,0.4491050222593215,0.5537452668740083,-14.818181818181813,-0.042703694000523956,0.3385269121813031,7.156822920947208
ridge,3.5,2017,297,294,132,162,3,0.4489795918367347,-0.07482993197278914,0.3931452626355793,0.5061300568631074,-42.0,-0.14285714285714285,-1.0303030303030303,6.051042026546137
ridge,3.5,2018,274,271,132,139,3,0.4870848708487085,-0.03672465296081534,0.42817158933888916,0.5463591949383092,-19.000000000000007,-0.07011070110701109,1.47992700729927,5.576731032904184
ridge,3.5,2019,257,252,131,121,5,0.5198412698412699,-0.003968253968253954,0.4583219187475644,0.5807647661387091,-1.9090909090909083,-0.0075757575757575725,0.3715953307392996,5.39410796372223
