filter_name,category,season,graded,wins,losses,hit_rate,net_units_1u_each,roi_per_1u
hgb_under_3p5_high_total_wind15,weather_total_combo,2021,6,5,1,0.8333333333333334,3.5454545454545454,0.5909090909090909
hgb_under_3p5_high_total_wind15,weather_total_combo,2022,8,5,3,0.625,1.5454545454545452,0.19318181818181815
hgb_under_3p5_high_total_wind15,weather_total_combo,2023,3,3,0,1.0,2.727272727272727,0.9090909090909091
hgb_under_3p5_high_total_wind15,weather_total_combo,2024,6,3,3,0.5,-0.2727272727272726,-0.045454545454545435
hgb_under_3p5_high_total_cold50,weather_total_combo,2016,11,6,5,0.5454545454545454,0.45454545454545436,0.04132231404958676
hgb_under_3p5_high_total_cold50,weather_total_combo,2017,15,6,9,0.4,-3.545454545454545,-0.23636363636363633
hgb_under_3p5_high_total_cold50,weather_total_combo,2018,25,15,10,0.6,3.6363636363636362,0.14545454545454545
hgb_under_3p5_high_total_cold50,weather_total_combo,2019,17,9,8,0.5294117647058824,0.18181818181818188,0.010695187165775404
hgb_under_3p5_high_total_cold50,weather_total_combo,2020,12,7,5,0.5833333333333334,1.3636363636363638,0.11363636363636365
hgb_under_3p5_high_total_cold50,weather_total_combo,2021,27,11,16,0.4074074074074074,-5.999999999999999,-0.22222222222222218
hgb_under_3p5_high_total_cold50,weather_total_combo,2022,11,8,3,0.7272727272727273,4.2727272727272725,0.3884297520661157
hgb_under_3p5_high_total_cold50,weather_total_combo,2023,5,4,1,0.8,2.6363636363636362,0.5272727272727272
